4800,2,339.8,929,98.0,147.80,23.7
4900,1,392.3,1030,98.0,160.40,41.8
5000,2,429.2,1008,100.0,167.42,43.4
5100,1,452.5,1090,100.0,160.64,43.1
5200,3,394.5,800,100.0,162.85,44.5
5300,1,462.7,1645,100.0,176.46,64.6
5400,2,482.2,1426,100.0,161.25,73.1
5500,2,390.6,1822,99.0,158.59,84.8
5600,2,832.6,2000,100.0,176.26,96.0
5700,3,669.9,1878,98.0,169.44,94.7
5800,4,1456.3,2000,100.0,182.69,97.5
5900,4,1355.0,2000,100.0,178.81,97.4
6000,6,1424.2,2000,100.0,171.97,97.5
6100,5,1476.8,2000,100.0,179.95,97.7
6200,4,1471.2,2000,100.0,176.97,97.6
6300,5,1508.3,2000,100.0,180.98,97.6
6400,5,1475.3,2000,100.0,181.96,97.6
6500,5,1558.2,2000,100.0,177.99,97.4
6600,4,1292.5,2000,100.0,166.90,97.3
6700,5,1291.9,2000,100.0,175.92,97.3
6800,5,1328.1,2000,100.0,174.97,97.5
6900,5,1411.6,2000,100.0,175.98,97.0
7000,5,1414.1,2000,100.0,184.97,96.9
7100,5,1278.3,2000,100.0,183.93,96.8
7200,5,1386.7,2000,100.0,175.93,96.9
7300,3,1038.7,2000,100.0,181.71,95.4
7400,4,965.2,2000,100.0,168.46,95.0
7500,5,1317.2,2000,100.0,180.92,97.0
7600,5,1344.1,2000,100.0,179.94,96.9
7700,4,1062.4,2000,100.0,176.47,96.8
7800,2,532.0,1943,100.0,168.61,49.7
7900,2,366.9,1345,99.0,166.26,29.5
8000,2,400.6,945,100.0,167.15,26.9
8100,2,387.8,913,100.0,157.14,29.9
8200,2,466.0,936,100.0,166.16,22.3
8300,2,349.3,943,100.0,159.65,21.8
8400,2,348.7,845,100.0,165.07,19.6
8500,1,359.7,883,100.0,159.73,18.2
8600,2,322.6,698,100.0,163.61,15.1
8700,2,352.3,742,99.0,163.56,15.0
8800,2,411.4,742,100.0,166.27,13.0
8900,2,402.6,813,100.0,171.58,15.0
9000,1,335.9,696,100.0,164.68,13.2
9100,2,358.5,804,100.0,170.93,14.3
9200,2,292.3,763,100.0,155.91,16.6
9300,1,345.8,1033,100.0,164.78,14.0
9400,2,280.5,703,100.0,163.34,22.0
9500,2,370.6,818,100.0,156.33,21.0
9600,2,357.9,1367,100.0,169.29,21.1
9700,2,506.0,2000,100.0,169.16,40.8
9800,2,512.8,1705,100.0,174.22,62.5
9900,3,390.6,1045,99.0,165.13,31.1
10000,2,450.2,1140,100.0,167.51,28.1
10100,1,355.8,719,100.0,170.41,28.5
10200,1,424.6,835,100.0,160.23,32.2
10300,1,283.1,875,100.0,153.80,31.4
10400,1,392.8,1152,99.0,167.69,36.7
10500,2,423.3,852,100.0,168.68,29.5
10600,1,389.1,1350,100.0,159.60,37.5
10700,1,392.9,915,99.0,165.41,25.9
10800,1,281.8,680,100.0,155.97,28.8
10900,1,391.0,909,100.0,171.14,26.0
11000,1,408.5,895,100.0,164.34,29.5
11100,1,368.6,932,100.0,165.05,30.5
11200,2,390.1,978,100.0,161.68,35.1
11300,2,437.3,1225,100.0,164.71,33.6
11400,2,511.9,1543,100.0,165.01,37.5
11500,2,462.1,1011,99.0,174.85,40.5
11600,2,420.0,1140,100.0,167.30,59.6
11700,1,345.8,733,100.0,156.36,78.6
11800,2,376.9,946,100.0,168.15,84.8
11900,2,572.6,1182,100.0,168.44,84.5
12000,2,579.1,1200,100.0,168.87,85.8
12100,2,643.4,1642,100.0,175.41,92.3
12200,3,979.2,2000,100.0,185.64,95.3
12300,3,945.9,2000,100.0,165.91,94.8
12400,3,700.5,1526,100.0,158.76,93.6
12500,1,595.2,1347,100.0,166.26,93.6
12600,3,659.7,1759,100.0,164.25,92.7
12700,2,776.7,2000,100.0,168.58,92.2
12800,4,1001.1,2000,100.0,175.15,94.8
12900,3,1194.9,2000,100.0,165.76,96.6
13000,4,951.5,2000,100.0,171.45,94.9
13100,3,1170.7,2000,100.0,176.86,96.0
13200,5,1329.7,2000,100.0,181.83,96.8
13300,4,1231.3,2000,100.0,182.87,96.1
13400,4,1143.8,2000,100.0,163.78,95.3
13500,2,792.0,2000,100.0,172.40,91.3
13600,4,932.0,2000,100.0,171.95,94.4
13700,3,955.3,2000,100.0,176.11,94.2
13800,3,564.5,1406,99.0,168.10,57.6
13900,2,518.5,1075,100.0,177.39,57.5
14000,3,1118.6,2000,100.0,178.79,94.4
14100,5,1459.2,2000,100.0,177.97,97.1
14200,5,1358.3,2000,100.0,179.63,96.6
14300,5,1495.2,2000,100.0,175.98,97.1
14400,4,1486.1,2000,100.0,175.98,97.1
14500,4,1304.2,2000,100.0,179.89,96.9
14600,5,1483.4,2000,100.0,176.94,97.1
14700,5,1422.7,2000,100.0,181.97,97.5
14800,5,1570.6,2000,100.0,181.99,97.4
14900,6,1588.5,2000,100.0,180.00,97.3
15000,5,1555.1,2000,100.0,180.99,97.6
15100,6,1710.9,2000,100.0,178.94,97.6
15200,4,1502.0,2000,100.0,181.97,97.5
15300,5,1373.2,2000,100.0,177.97,97.4
15400,5,1498.6,2000,100.0,183.98,97.6
15500,5,1498.2,2000,100.0,181.99,97.7
15600,5,1401.3,2000,100.0,171.95,97.7
15700,4,1415.8,2000,100.0,173.95,97.7
15800,6,1553.9,2000,100.0,186.99,97.7
15900,4,1567.1,2000,100.0,181.00,97.7
16000,5,1425.8,2000,100.0,180.98,97.6
16100,4,1200.7,2000,100.0,164.88,97.2
16200,4,1249.0,2000,100.0,175.97,97.5
16300,4,1394.2,2000,100.0,181.97,97.6
16400,5,1510.7,2000,100.0,173.94,97.6
16500,6,1500.7,2000,100.0,177.99,97.6
16600,5,1626.2,2000,100.0,181.96,97.7
16700,5,1606.5,2000,100.0,170.99,97.8
16800,4,1419.2,2000,100.0,178.98,97.8
16900,6,1650.9,2000,100.0,184.99,97.7
17000,6,1579.0,2000,100.0,175.00,97.8
17100,5,1598.0,2000,100.0,178.99,97.8
17200,5,1555.3,2000,100.0,178.98,97.8
17300,6,1507.4,2000,100.0,178.97,97.8
17400,4,1463.6,2000,100.0,171.99,97.7
17500,6,1526.7,2000,100.0,180.99,97.8
17600,5,1594.5,2000,100.0,185.99,97.7
17700,4,1392.0,2000,100.0,166.97,97.7
17800,5,1506.9,2000,100.0,172.95,97.9
17900,6,1504.5,2000,100.0,176.99,97.7
18000,5,1545.8,2000,100.0,182.99,97.7
18100,5,1566.1,2000,100.0,188.99,97.7
18200,6,1512.0,2000,100.0,179.98,97.8
18300,5,1547.6,2000,100.0,176.99,97.8
18400,5,1471.6,2000,100.0,173.99,97.6
18500,5,1354.6,2000,100.0,176.96,97.6
18600,5,1353.0,2000,100.0,166.91,97.7
18700,5,1468.5,2000,100.0,174.98,97.8
18800,5,1521.3,2000,100.0,187.99,97.8
18900,5,1433.8,2000,100.0,184.98,97.8
19000,5,1464.2,2000,100.0,172.99,97.8
19100,5,1377.0,2000,100.0,183.99,97.7
19200,6,1541.4,2000,100.0,179.99,97.8
19300,5,1518.8,2000,100.0,174.99,97.7
19400,5,1575.9,2000,100.0,189.94,97.7
19500,5,1552.2,2000,100.0,181.98,97.8
19600,5,1604.3,2000,100.0,180.99,97.7
19700,5,1498.5,2000,100.0,176.97,97.6
19800,5,1398.4,2000,100.0,165.96,97.3
19900,6,1544.3,2000,100.0,183.94,97.5
20000,5,1590.9,2000,100.0,184.00,97.5
20100,7,1610.2,2000,100.0,186.96,97.4
20200,6,1578.8,2000,100.0,182.99,97.4
20300,7,1641.2,2000,100.0,179.99,97.4
20400,5,1425.4,2000,100.0,183.94,97.5
20500,6,1435.1,2000,100.0,180.89,97.3
20600,8,1460.3,2000,100.0,179.96,97.4
20700,6,1621.1,2000,100.0,181.97,97.5
20800,7,1459.0,2000,100.0,179.97,97.6
20900,8,1553.1,2000,100.0,187.96,97.6
21000,7,1472.1,2000,100.0,183.97,97.6
21100,6,1375.6,2000,100.0,178.88,97.2
21200,5,1494.1,2000,100.0,170.99,97.4
21300,5,1616.3,2000,100.0,184.00,97.6
21400,6,1564.8,2000,100.0,171.00,97.7
21500,5,1497.0,2000,100.0,181.99,97.7
21600,5,1484.1,2000,100.0,178.98,97.7
21700,5,1689.4,2000,100.0,174.00,97.8
21800,6,1597.8,2000,100.0,185.00,97.6
21900,5,1660.2,2000,100.0,180.00,97.7
22000,6,1579.1,2000,100.0,178.95,97.8
22100,5,1529.3,2000,100.0,183.99,97.6
22200,5,1548.2,2000,100.0,185.00,97.6
22300,5,1539.4,2000,100.0,181.99,97.7
22400,5,1450.7,2000,100.0,178.95,97.6
22500,5,1524.4,2000,100.0,180.98,97.8
22600,5,1561.6,2000,100.0,180.98,97.8
22700,6,1613.8,2000,100.0,182.99,97.8
22800,7,1578.7,2000,100.0,184.99,97.7
22900,8,1605.9,2000,100.0,180.96,97.7
23000,9,1539.9,2000,100.0,177.99,97.9
23100,8,1557.9,2000,100.0,178.99,97.8
23200,8,1554.0,2000,99.0,168.99,97.8
23300,8,1553.0,2000,100.0,174.00,97.8
23400,8,1542.0,2000,100.0,176.99,97.8
23500,7,1508.9,2000,100.0,177.00,97.8
23600,10,1591.3,2000,100.0,180.00,97.8
23700,8,1485.9,2000,100.0,179.99,97.9
23800,10,1465.7,2000,100.0,180.96,97.8
23900,11,1493.8,2000,100.0,174.99,97.8
24000,11,1506.3,2000,100.0,179.99,97.8
24100,13,1542.3,2000,100.0,178.99,97.8
24200,12,1559.6,2000,100.0,182.00,97.9
24300,13,1407.7,2000,100.0,183.98,97.8
24400,12,1492.8,2000,99.0,187.00,97.8
24500,12,1445.3,2000,100.0,179.99,97.8
24600,13,1447.8,2000,100.0,176.93,97.8
24700,8,1390.2,2000,100.0,181.97,97.8
24800,5,1363.8,2000,100.0,175.95,97.7
24900,5,1471.0,2000,100.0,173.98,97.8
25000,5,1466.8,2000,100.0,184.99,97.8
25100,5,1524.3,2000,100.0,170.00,97.8
25200,5,1493.4,2000,100.0,182.00,97.9
25300,6,1475.4,2000,100.0,182.96,97.8
25400,4,1423.0,2000,100.0,182.99,97.8
25500,6,1559.7,2000,100.0,179.00,97.8
25600,7,1523.4,2000,100.0,176.99,97.8
25700,7,1526.1,2000,100.0,182.97,97.9
25800,7,1516.0,2000,99.0,174.98,97.8
25900,6,1522.8,2000,100.0,180.97,97.9
26000,6,1587.1,2000,100.0,183.00,97.9
26100,9,1573.5,2000,100.0,179.98,97.8
26200,8,1554.1,2000,100.0,176.97,97.9
26300,8,1553.3,2000,100.0,170.99,97.9
26400,13,1568.3,2000,100.0,185.98,97.8
26500,6,1511.4,2000,100.0,179.98,97.7
26600,5,1526.0,2000,100.0,181.00,97.8
26700,6,1548.3,2000,100.0,183.98,97.7
26800,5,1628.8,2000,100.0,188.00,97.8
26900,7,1568.8,2000,100.0,182.99,97.7
27000,6,1620.9,2000,100.0,183.00,97.8
27100,6,1612.6,2000,100.0,179.99,97.7
27200,5,1594.1,2000,100.0,181.99,97.7
27300,6,1602.6,2000,100.0,165.99,97.7
27400,6,1461.9,2000,100.0,182.96,97.6
27500,6,1545.0,2000,100.0,187.97,97.7
27600,5,1573.1,2000,100.0,179.96,97.7
27700,5,1652.5,2000,100.0,180.99,97.6
27800,5,1576.3,2000,100.0,186.99,97.7
27900,5,1730.6,2000,100.0,185.00,97.7
28000,6,1591.4,2000,100.0,182.99,97.8
28100,5,1522.6,2000,100.0,185.99,97.8
28200,5,1565.2,2000,100.0,183.97,97.8
28300,6,1639.1,2000,100.0,188.00,97.7
28400,5,1634.7,2000,100.0,188.99,97.8
28500,4,1646.4,2000,100.0,194.00,97.8
28600,5,1581.2,2000,100.0,177.99,97.7
28700,4,1597.7,2000,100.0,181.99,97.9
28800,5,1629.8,2000,100.0,178.99,97.7
28900,5,1534.4,2000,100.0,179.97,97.8
29000,5,1687.0,2000,100.0,185.99,97.7
29100,4,1680.9,2000,100.0,191.00,97.8
29200,5,1604.9,2000,100.0,185.99,97.7
29300,4,1337.6,2000,100.0,174.85,97.5
29400,3,846.6,1848,100.0,174.52,95.8
29500,4,1258.6,2000,100.0,184.93,97.4
29600,5,1531.5,2000,100.0,187.98,97.5
29700,5,1677.4,2000,100.0,182.98,97.6
29800,4,1453.3,2000,100.0,173.96,97.5
29900,4,1433.9,2000,100.0,179.96,97.5
30000,4,1477.3,2000,100.0,183.99,97.5
30100,5,1623.5,2000,100.0,179.96,97.4
30200,5,1695.0,2000,100.0,181.00,97.5
30300,5,1643.1,2000,100.0,180.96,97.5
30400,5,1701.8,2000,100.0,186.99,97.6
30500,5,1601.8,2000,100.0,181.97,97.7
30600,4,1625.1,2000,100.0,181.99,97.7
30700,6,1666.9,2000,100.0,184.97,97.6
30800,4,1626.4,2000,100.0,178.99,97.7
30900,5,1561.4,2000,99.0,179.97,97.6
31000,5,1622.5,2000,100.0,186.99,97.7
31100,5,1664.7,2000,100.0,184.99,97.7
31200,4,1563.9,2000,100.0,175.97,97.6
31300,4,1425.0,2000,100.0,174.97,97.5
31400,4,1473.9,2000,100.0,177.96,97.5
31500,5,1648.6,2000,100.0,185.99,97.6
31600,5,1652.5,2000,100.0,184.99,97.6
31700,5,1576.6,2000,100.0,182.97,97.6
31800,5,1663.8,2000,100.0,179.00,97.6
31900,5,1735.6,2000,100.0,183.00,97.6
32000,5,1644.8,2000,100.0,190.00,97.7
32100,5,1697.3,2000,100.0,181.97,97.7
32200,4,1662.1,2000,100.0,187.99,97.7
32300,6,1510.7,2000,100.0,184.99,97.6
32400,4,1603.4,2000,100.0,185.99,97.5
32500,5,1654.7,2000,100.0,187.99,97.5
32600,5,1697.4,2000,100.0,186.99,97.7
32700,5,1692.1,2000,100.0,186.97,97.7
32800,5,1506.8,2000,100.0,176.98,97.6
32900,5,1599.7,2000,100.0,184.00,97.7
33000,5,1635.2,2000,100.0,184.99,97.7
33100,5,1664.2,2000,100.0,191.99,97.7
33200,5,1708.9,2000,100.0,191.00,97.8
33300,5,1633.3,2000,100.0,187.97,97.7
33400,5,1622.7,2000,100.0,181.98,97.7
33500,5,1629.6,2000,100.0,180.99,97.7
33600,5,1625.5,2000,100.0,187.00,97.7
33700,5,1721.8,2000,100.0,188.99,97.6
33800,5,1752.0,2000,100.0,182.97,97.7
33900,6,1668.2,2000,99.0,183.99,97.6
34000,5,1678.7,2000,100.0,184.00,97.6
34100,5,1672.8,2000,100.0,185.99,97.5
34200,5,1648.2,2000,100.0,186.98,97.6
34300,5,1734.8,2000,100.0,183.99,97.5
34400,6,1707.8,2000,99.0,184.99,97.6
34500,4,1706.5,2000,100.0,191.00,97.7
34600,5,1611.1,2000,100.0,185.99,97.7
34700,5,1661.9,2000,100.0,182.99,97.5
34800,6,1731.7,2000,100.0,188.00,97.5
34900,5,1691.5,2000,100.0,182.99,97.6
35000,5,1588.3,2000,100.0,183.99,97.6
35100,4,1555.9,2000,100.0,185.97,97.7
35200,4,1353.7,2000,100.0,185.95,97.6
35300,5,1566.2,2000,100.0,182.97,97.7
35400,5,1648.9,2000,100.0,177.99,97.7
35500,5,1626.3,2000,100.0,180.96,97.6
35600,5,1672.5,2000,100.0,181.98,97.5
35700,4,1626.8,2000,100.0,184.99,97.6
35800,5,1584.7,2000,100.0,179.95,97.4
35900,5,1489.1,2000,100.0,180.98,97.2
36000,4,1546.5,2000,100.0,176.98,97.4
36100,4,1422.6,2000,100.0,174.97,97.4
36200,5,1591.1,2000,100.0,184.99,97.5
36300,5,1683.5,2000,100.0,183.94,97.5
36400,5,1777.7,2000,100.0,184.00,97.5
36500,5,1700.7,2000,100.0,181.98,97.5
36600,5,1653.6,2000,100.0,183.92,97.4
36700,5,1647.1,2000,100.0,183.99,97.4
36800,5,1661.8,2000,100.0,182.99,97.3
36900,5,1652.2,2000,99.0,180.99,97.2
37000,5,1676.0,2000,100.0,177.99,97.4
37100,5,1715.8,2000,100.0,180.96,97.5
37200,5,1528.8,2000,100.0,176.98,97.5
37300,4,1327.7,2000,100.0,181.90,97.3
37400,5,1533.0,2000,100.0,178.95,97.5
37500,5,1611.1,2000,100.0,174.97,97.5
37600,4,1598.8,2000,100.0,175.99,97.4
37700,4,1320.9,2000,100.0,169.92,97.4
37800,4,1437.9,2000,100.0,180.97,97.6
37900,5,1553.4,2000,100.0,188.98,97.6
38000,5,1696.0,2000,100.0,181.99,97.5
38100,4,1577.8,2000,100.0,177.97,97.4
38200,5,1407.6,2000,100.0,170.96,97.1
38300,4,1420.7,2000,100.0,179.95,97.4
38400,5,1465.8,2000,100.0,178.97,97.3
38500,4,1456.1,2000,100.0,169.98,97.5
38600,6,1672.2,2000,100.0,188.00,97.5
38700,5,1725.3,2000,100.0,185.94,97.4
38800,5,1629.9,2000,100.0,175.99,97.4
38900,5,1590.4,2000,100.0,177.98,97.5
39000,4,1537.1,2000,100.0,180.96,97.6
39100,5,1587.9,2000,100.0,169.96,97.4
39200,5,1555.0,2000,100.0,183.97,97.5
39300,5,1566.7,2000,100.0,173.94,97.5
39400,4,1618.6,2000,100.0,179.98,97.5
39500,5,1658.7,2000,100.0,185.00,97.6
39600,5,1657.7,2000,100.0,190.95,97.7
39700,5,1604.3,2000,100.0,188.98,97.6
39800,5,1520.2,2000,100.0,175.97,97.6
39900,3,1334.0,2000,100.0,181.94,97.4
40000,4,1323.0,2000,100.0,185.92,97.2
40100,5,1372.0,2000,100.0,181.93,97.3
40200,3,1365.3,2000,100.0,184.93,97.6
40300,5,1471.0,2000,100.0,183.95,97.5
40400,4,1432.4,2000,100.0,176.93,97.7
40500,5,1671.9,2000,99.0,179.00,97.7
40600,5,1625.1,2000,100.0,191.99,97.7
40700,5,1704.2,2000,100.0,178.00,97.6
40800,5,1635.7,2000,100.0,186.77,97.7
40900,5,1641.2,2000,100.0,180.99,97.7
41000,5,1664.3,2000,100.0,188.00,97.6
41100,5,1586.9,2000,100.0,174.00,97.5
41200,7,1532.6,2000,100.0,188.98,97.6
41300,5,1512.9,2000,100.0,181.98,97.6
41400,5,1529.6,2000,100.0,179.99,97.6
41500,4,1393.0,2000,100.0,176.96,97.5
41600,3,1021.8,2000,100.0,177.72,96.2
41700,3,1048.3,2000,100.0,167.79,96.3
41800,4,1309.5,2000,100.0,170.96,97.3
41900,5,1574.8,2000,100.0,181.99,97.4
42000,5,1658.0,2000,100.0,183.99,97.6
42100,6,1737.4,2000,100.0,187.99,97.6
42200,5,1719.3,2000,100.0,185.99,97.7
42300,5,1655.0,2000,100.0,191.00,97.7
42400,6,1604.1,2000,100.0,189.99,97.6
42500,4,1557.9,2000,100.0,184.99,97.7
42600,6,1691.7,2000,100.0,181.00,97.7
42700,4,1643.3,2000,100.0,188.00,97.7
42800,6,1674.1,2000,100.0,181.99,97.8
42900,4,1623.6,2000,100.0,182.00,97.7
43000,5,1364.8,2000,100.0,182.98,97.7
43100,3,1340.9,2000,100.0,183.95,97.6
43200,4,1323.2,2000,100.0,180.94,97.7
43300,4,1374.3,2000,100.0,178.93,97.6
43400,5,1548.1,2000,100.0,184.96,97.6
43500,4,1580.0,2000,100.0,180.97,97.6
43600,5,1672.1,2000,100.0,180.99,97.7
43700,5,1676.5,2000,100.0,186.00,97.7
43800,6,1710.0,2000,100.0,182.00,97.6
43900,5,1675.9,2000,100.0,188.97,97.6
44000,5,1722.9,2000,100.0,189.96,97.6
44100,4,1566.7,2000,100.0,177.98,97.5
44200,5,1590.3,2000,100.0,178.98,97.6
44300,5,1579.6,2000,100.0,180.99,97.5
44400,5,1617.0,2000,100.0,178.99,97.5
44500,4,1517.1,2000,100.0,176.99,97.6
44600,4,1550.5,2000,100.0,177.99,97.6
44700,6,1655.5,2000,100.0,185.00,97.6
44800,4,1578.1,2000,100.0,185.99,97.6
44900,5,1634.7,2000,100.0,186.99,97.5
45000,5,1562.2,2000,100.0,179.97,97.5
45100,5,1533.4,2000,100.0,186.93,97.6
45200,4,1471.1,2000,100.0,172.99,97.6
45300,5,1706.4,2000,100.0,182.00,97.5
45400,5,1645.2,2000,100.0,189.98,97.6
45500,5,1647.0,2000,100.0,177.95,97.5
45600,5,1711.5,2000,100.0,184.00,97.5
45700,5,1648.1,2000,100.0,181.99,97.6
45800,5,1682.5,2000,100.0,185.97,97.5
45900,5,1545.2,2000,100.0,185.98,97.5
46000,4,1558.5,2000,100.0,189.99,97.5
46100,5,1575.9,2000,100.0,185.98,97.2
46200,5,1609.9,2000,100.0,176.99,97.5
46300,5,1626.0,2000,100.0,183.99,97.5
46400,5,1678.0,2000,100.0,191.99,97.4
46500,5,1661.1,2000,100.0,183.98,97.5
46600,5,1574.4,2000,100.0,184.98,97.5
46700,5,1529.1,2000,100.0,180.94,97.5
46800,4,1436.3,2000,100.0,180.96,97.4
46900,4,1441.2,2000,100.0,181.98,97.5
47000,4,1261.6,2000,100.0,177.92,97.0
47100,4,1159.2,2000,100.0,178.85,96.7
47200,4,1307.5,2000,100.0,173.82,96.6
47300,4,1218.4,2000,100.0,177.79,97.1
47400,4,1253.6,2000,100.0,180.89,96.7
47500,4,1393.1,2000,100.0,174.98,97.2
47600,5,1530.6,2000,100.0,187.99,97.4
47700,5,1572.6,2000,100.0,177.96,97.3
47800,5,1676.7,2000,100.0,174.98,97.3
47900,5,1604.6,2000,100.0,176.99,97.3
48000,5,1608.2,2000,100.0,173.99,97.3
48100,4,1434.6,2000,100.0,175.96,97.1
48200,5,1583.7,2000,100.0,183.98,97.2
48300,5,1573.6,2000,100.0,180.87,97.3
48400,5,1550.9,2000,100.0,172.98,97.4
48500,5,1553.0,2000,100.0,180.98,97.4
48600,5,1413.4,2000,100.0,175.89,97.2
48700,3,1233.6,2000,100.0,166.84,96.6
48800,4,1182.7,2000,100.0,166.88,95.8
48900,4,1263.8,2000,100.0,168.83,97.0
49000,5,1393.9,2000,100.0,180.95,97.3
49100,5,1634.9,2000,100.0,179.00,97.3
49200,5,1630.2,2000,100.0,179.99,97.5
49300,5,1659.7,2000,100.0,175.99,97.5
49400,5,1576.9,2000,100.0,180.97,97.4
49500,5,1611.7,2000,100.0,186.95,97.5
49600,6,1728.6,2000,100.0,190.99,97.4
49700,5,1660.1,2000,100.0,187.99,97.5
49800,6,1697.1,2000,100.0,187.94,97.6
49900,4,1605.5,2000,100.0,182.99,97.6
50000,5,1649.9,2000,100.0,187.98,97.6
50100,6,1696.5,2000,100.0,185.00,97.6
50200,5,1546.6,2000,100.0,177.94,97.7
50300,4,1600.7,2000,100.0,180.97,97.6
50400,6,1625.5,2000,100.0,183.99,97.7
50500,4,1532.3,2000,100.0,177.97,97.7
50600,5,1584.4,2000,100.0,178.99,97.6
50700,5,1480.3,2000,100.0,171.98,97.7
50800,5,1608.1,2000,100.0,176.98,97.6
50900,5,1637.6,2000,100.0,176.99,97.7
51000,5,1728.1,2000,100.0,186.99,97.6
51100,5,1676.9,2000,100.0,186.99,97.6
51200,6,1683.4,2000,100.0,190.97,97.7
51300,5,1675.0,2000,100.0,182.94,97.7
51400,5,1644.3,2000,100.0,184.00,97.7
51500,5,1617.8,2000,100.0,188.00,97.7
51600,5,1570.7,2000,100.0,172.98,97.7
51700,5,1649.7,2000,100.0,184.97,97.7
51800,5,1561.8,2000,100.0,183.97,97.7
51900,5,1566.9,2000,100.0,178.95,97.8
52000,5,1626.7,2000,100.0,184.99,97.7
52100,5,1589.6,2000,100.0,174.98,97.8
52200,5,1578.2,2000,99.0,180.93,97.7
52300,4,1451.8,2000,100.0,180.95,97.8
52400,5,1666.7,2000,100.0,181.98,97.7
52500,5,1547.7,2000,100.0,172.99,97.7
52600,5,1638.8,2000,100.0,172.99,97.8
52700,6,1662.3,2000,100.0,177.00,97.8
52800,5,1697.3,2000,100.0,190.00,97.9
52900,5,1624.9,2000,100.0,182.99,97.9
53000,6,1715.0,2000,100.0,188.00,97.9
53100,5,1601.8,2000,100.0,178.99,97.8
53200,4,1539.0,2000,100.0,177.99,97.8
53300,6,1588.1,2000,100.0,175.99,97.8
53400,5,1512.1,2000,100.0,180.00,97.8
53500,4,1561.6,2000,100.0,172.97,97.8
53600,5,1600.7,2000,100.0,184.00,97.9
53700,5,1608.1,2000,100.0,190.99,97.7
53800,5,1664.7,2000,100.0,185.00,97.8
53900,5,1626.7,2000,100.0,190.00,97.8
54000,5,1546.8,2000,100.0,187.99,97.8
54100,4,1382.2,2000,100.0,168.97,97.7
54200,4,1519.4,2000,100.0,174.99,97.8
54300,5,1475.8,2000,100.0,172.99,97.8
54400,4,1436.9,2000,100.0,179.94,97.7
54500,5,1603.1,2000,100.0,192.00,97.9
54600,4,1587.5,2000,100.0,176.00,97.8
54700,5,1618.3,2000,100.0,186.00,97.8
54800,6,1639.8,2000,100.0,176.99,97.8
54900,4,1582.6,2000,100.0,182.99,97.8
55000,8,1607.1,2000,100.0,189.00,97.8
55100,9,1558.7,2000,100.0,185.99,97.8
55200,8,1654.2,2000,100.0,184.99,97.8
55300,7,1676.9,2000,100.0,190.99,97.7
55400,6,1645.2,2000,100.0,181.00,97.7
55500,7,1592.9,2000,100.0,178.99,97.7
55600,7,1536.3,2000,100.0,179.99,97.7
55700,4,1500.3,2000,100.0,177.99,97.7
55800,5,1603.4,2000,100.0,175.99,97.7
55900,5,1529.5,2000,100.0,175.99,97.6
56000,4,1541.5,2000,100.0,179.98,97.6
56100,4,1600.2,2000,99.0,179.00,97.6
56200,6,1675.4,2000,100.0,179.99,97.7
56300,4,1521.7,2000,100.0,167.99,97.7
56400,4,1571.4,2000,100.0,176.99,97.8
56500,5,1693.4,2000,100.0,181.00,97.6
